WKT,nama,deskripsi
"POLYGON ((106.402474 -6.5319354, 106.6652742 -6.467805, 106.6676775 -6.4599587, 106.6814104 -6.4493832, 106.6954866 -6.4411955, 106.6999498 -6.4538181, 106.704413 -6.4538181, 106.7057863 -6.460641, 106.7153993 -6.4688284, 106.7232958 -6.4749688, 106.7456117 -6.4773567, 106.770331 -6.4766745, 106.7816606 -6.4736043, 106.7888704 -6.4759922, 106.7929903 -6.4817914, 106.7967668 -6.488955, 106.8026033 -6.4804269, 106.8180528 -6.4821325, 106.8173662 -6.486226, 106.812903 -6.4933896, 106.8098131 -6.500212, 106.8070665 -6.5066931, 106.8101564 -6.5217018, 106.8180528 -6.5230662, 106.8180528 -6.5179497, 106.8218294 -6.5128331, 106.8307558 -6.5159031, 106.8300691 -6.5217018, 106.8348757 -6.5217018, 106.8431154 -6.5111276, 106.845862 -6.4985064, 106.8444887 -6.4858849, 106.844832 -6.4790624, 106.855475 -6.4684872, 106.8647447 -6.4749688, 106.8640581 -6.4817914, 106.8688646 -6.4800858, 106.8712679 -6.4886139, 106.8863741 -6.4620056, 106.8953005 -6.4333489, 106.8987337 -6.4050317, 106.8963304 -6.3886549, 106.8850008 -6.3849017, 106.8705812 -6.3814898, 106.8527284 -6.3794426, 106.8314424 -6.376713, 106.8159929 -6.3688654, 106.7909303 -6.3637473, 106.7696443 -6.3617001, 106.7579714 -6.3606765, 106.7548815 -6.3606765, 106.7411485 -6.3596528, 106.7243257 -6.3596528, 106.7181459 -6.3617001, 106.6875902 -6.3589704, 106.6652742 -6.3586292, 106.6477648 -6.3623825, 106.6261354 -6.3610177, 106.6099993 -6.3627237, 106.6017595 -6.3610177, 106.597983 -6.3593116, 106.5983263 -6.3620413, 106.5952364 -6.3637473, 106.5931764 -6.3596528, 106.5897432 -6.3572643, 106.5887132 -6.3514637, 106.58528 -6.3466867, 106.5808168 -6.3408859, 106.5760103 -6.3408859, 106.5670839 -6.3381561, 106.5612474 -6.3378149, 106.5550676 -6.3378149, 106.5485445 -6.3330378, 106.5440813 -6.3347439, 106.5389314 -6.3309904, 106.531035 -6.3306492, 106.5279451 -6.3238245, 106.5217653 -6.3265544, 106.5145555 -6.3241658, 106.5142122 -6.3330378, 106.521422 -6.3323553, 106.5262285 -6.3357676, 106.5241686 -6.3391798, 106.5289751 -6.3381561, 106.531035 -6.3415684, 106.5276018 -6.3477103, 106.521422 -6.3504401, 106.520392 -6.3552171, 106.5145555 -6.3541934, 106.5128389 -6.3569231, 106.5025392 -6.3466867, 106.5004793 -6.3552171, 106.4877764 -6.3531698, 106.4766317 -6.357265, 106.4903646 -6.3326972, 106.4628988 -6.3026683, 106.4217 -6.3463462, 106.4491658 -6.4145854, 106.4491658 -6.4555245, 106.3997274 -6.4500662, 106.4134603 -6.4691702, 106.3969808 -6.5019183, 106.402474 -6.5319354))",depok,
